,headers_text,headers_link
1363,"Gustavo Petro se echó para atrás: recuperará la Alta Consejería para el Acuerdo de Paz ...
vie, 31 mar 2023 / By César Fuquen
El gobierno de presidente de la República, Gustavo Petro, volverá a implementar la Alta Consejería para implementar el Acuerdo de ...",https://www.infobae.com/colombia/2023/03/31/gustavo-petro-se-echo-para-atras-recuperara-la-alta-consejeria-para-el-acuerdo-de-paz-de-ivan-duque/
1364,"Gobierno colombiano buscó asesoría de organización kirchnerista de Argentina para afrontar el problema de las ...
mié, 3 may 2023 / By Pablo Figueroa
Desafortunadamente la violencia en los estadios es una de las mayores problemáticas que tiene el fútbol colombiano y en los ...",https://www.infobae.com/colombia/2023/05/03/gobierno-colombiano-estaria-asesorado-por-el-kirchnerismo-de-argentina-para-el-manejo-de-las-barras-bravas/
1365,"Expresidente Santos asegura que funcionario del Gobierno Duque habría impedido concretar un cese al fuego ...
lun, 5 abr 2021
En medio de un conversatorio organizado por la Jurisdicción Especial para la Paz (JEP) para hablar del Acuerdo Final de ...",https://www.infobae.com/america/colombia/2021/04/06/expresidente-santos-asegura-que-funcionario-del-gobierno-duque-habria-impedido-concretar-un-cese-al-fuego-con-el-eln/
1366,"Sinfónica Nacional de Colombia conmemora la Pascua en el Teatro Colón
mié, 7 abr 2021
Las Siete Palabras, una serie de frases contenidas en los cuatro evangelios así como algunos salmos y proverbios que representan ...",https://www.infobae.com/america/colombia/2021/04/07/sinfonica-nacional-de-colombia-conmemora-la-pascua-en-el-teatro-colon/
1367,"Pereira se aleja por ahora del descenso tras vencer al Independiente Medellín en la Liga ...
mié, 7 abr 2021
La Liga Betplay del fútbol profesional colombiano está a dos fechas de definir a los 8 equipos que disputarán los ...",https://www.infobae.com/america/colombia/2021/04/07/pereira-se-aleja-por-ahora-del-descenso-tras-vencer-al-independiente-medellin-en-la-liga-betplay-del-futbol-colombiano/
1368,"Por demora de la Contraloría, exalcalde Samuel Moreno no tendrá que pagar multimillonaria multa por ...
mié, 7 abr 2021
De acuerdo con Noticentro1 CM&, medio que conoció el fallo de 60 páginas del Tribunal, informó que la Contraloría General ...",https://www.infobae.com/america/colombia/2021/04/07/por-demora-de-la-contraloria-exalcalde-samuel-moreno-no-tendra-que-pagar-multimillonaria-multa-por-carrusel-de-la-contratacion-en-bogota/
1369,"Caso Uribe: qué pasó en el primer día de audiencia de preclusión y qué falta ...
mié, 7 abr 2021
El pasado 6 de abril se llevó a cabo la primer jornada de la de la audiencia de preclusión en ...",https://www.infobae.com/america/colombia/2021/04/07/caso-uribe-que-paso-en-el-primer-dia-de-audiencia-de-preclusion-y-que-falta-para-el-fallo/
1370,"Régimen de Maduro arremete de nuevo contra Colombia: el canciller Jorge Arreaza asegura que su ...
mié, 7 abr 2021
En rueda de prensa sostenida el pasado martes, el canciller del régimen de Nicoás Maduro, Jorge Arreaza, atacó fuertemente al ...",https://www.infobae.com/america/colombia/2021/04/07/regimen-de-maduro-arremete-de-nuevo-contra-colombia-el-canciller-jorge-arreaza-asegura-que-su-vecino-es-un-narcoestado/
1371,"Cifras alarmantes: A diciembre de 2024 serían 1.600 excombatientes los asesinados en el país
mié, 25 nov 2020
Durante la audiencia nacional de la Jurisdicción Especial para la Paz, en la que se abordaron las medidas cautelares para ...",https://www.infobae.com/america/colombia/2020/11/26/cifras-alarmantes-a-diciembre-de-2024-serian-1600-excombatientes-los-asesinados-en-el-pais/
1372,"Estas son las películas con las que Cine Colombia debutará en su reapertura de mayo
sáb, 3 abr 2021
Por fin terminará la espera de poco más de un año de millones de colombianos para regresar a las salas ...",https://www.infobae.com/america/colombia/2021/04/03/estas-son-las-peliculas-con-las-que-cine-colombia-debutara-en-su-reapertura-de-mayo/
1373,"José Félix Lafaurie le responde a Humberto de la Calle: “Nadie está dividiendo ahora el ...
dom, 19 mar 2023 / By Juan Felipe Sacristán
El presidente de Fedegán , José Félix Lafaurie , explicó por qué cuestionó el proceso de paz con la guerrilla ...",https://www.infobae.com/colombia/2023/03/19/jose-felix-lafaurie-le-responde-a-humberto-de-la-calle-nadie-esta-dividiendo-ahora-el-pais-entre-amigos-y-enemigos-de-la-paz/
1374,"Iván Cepeda anunció proyecto para detener asesinato de líderes sociales y excombatientes
mié, 17 mar 2021
Con la intención de reducir estos crímenes así como dar captura a los autores intelectuales y materiales de estos hechos ...",https://www.infobae.com/america/colombia/2021/03/17/ivan-cepeda-anuncio-proyecto-para-detener-asesinato-de-lideres-sociales-y-excombatientes/
1375,"Frente de Guerra Occidental del ELN desconfía de acercamientos con el Gobierno Nacional
jue, 30 mar 2023
A través de redes sociales se conoció un comunicado atribuido al Frente de Guerra Occidental Omar Gómez del ELN en ...",https://www.infobae.com/colombia/2023/03/30/frente-de-guerra-occidental-del-eln-desconfia-de-acercamientos-con-el-gobierno-nacional/
1376,"Ejército Frustró atentado del ELN en Guainía
sáb, 18 mar 2023 / By Mateo Riaños Mesa
A pesar de que el país sigue expectante al desarrollo de los diálogos de paz entre el Gobierno nacional y ...",https://www.infobae.com/colombia/2023/03/18/ejercito-frustro-atentado-del-eln-en-guainia/
1377,"Galería de fotos: La minga se toma la Plaza de Bolívar en Bogotá y le ...
lun, 19 oct 2020
La minga empezó el pasado 10 de octubre en el departamento del Cauca y hoy luego de pasar por Cali, ...",https://www.infobae.com/america/colombia/2020/10/20/galeria-de-fotos-la-minga-se-toma-la-plaza-de-bolivar/
1378,"Piden a Francia Márquez decir si está de acuerdo con los crímenes de alias “19″, ...
mar, 2 may 2023 / By Sergio Rodríguez
Los vivas que lanzó la vicepresidente Francia Márquez a la primera línea durante la conmemoración del Día de los Trabajadores, ...",https://www.infobae.com/colombia/2023/05/02/piden-a-francia-marquez-decir-si-esta-de-acuerdo-con-los-crimenes-de-alias-19-condenado-de-la-primera-linea-por-tortura/
1379,"“Enemigo de la paz”: dura carta del senador Iván Cepeda al Alto Comisionado Miguel Ceballos
dom, 21 feb 2021
En horas de la mañana de este domingo, el Senador Iván Cepeda le envió a Miguel Ceballos, Alto Comisionado para ...",https://www.infobae.com/america/colombia/2021/02/21/enemigo-de-la-paz-dura-carta-del-senador-ivan-cepeda-al-alto-comisionado-miguel-caballos/
1380,"Paloma Valencia se refirió al discurso del presidente Gustavo Petro: “No sorprende, pero sí preocupa”
mar, 2 may 2023 / By Alisson Betancourt
El 1 de mayo, el presidente Gustavo Petro dio un discurso desde el balcón que comunica a la Plaza de ...",https://www.infobae.com/colombia/2023/05/02/paloma-valencia-se-refirio-al-discurso-del-presidente-gustavo-petro-no-sorprende-pero-si-preocupa/
1381,"El expediente abierto de ‘Jorge 40’ en Colombia
jue, 1 oct 2020
El pasado lunes 28 de septiembre fue deportado a Colombia Rodrígo Tovar Pupo, Alias ‘Jorge 40’, ex comandante del Bloque ...",https://www.infobae.com/america/colombia/2020/10/01/el-expediente-abierto-de-jorge-40-en-colombia/
1382,"“Duque se ha dedicado a gobernar con un espejo retrovisor que distorsiona la imagen”, Juan ...
vie, 12 feb 2021
En la noche de este jueves, el expresidente colombiano Juan Manuel Santos dio a conocer, mediante una publicación en su ...",https://www.infobae.com/america/colombia/2021/02/12/duque-se-ha-dedicado-a-gobernar-con-un-espejo-retrovisor-que-distorsiona-la-imagen-juan-manuel-santos/
1383,"El ELN y el régimen de Maduro, asesorados por China y Rusia, tenían preparado un ...
dom, 14 feb 2021
Nicolás Maduro llegó a la presidencia de Venezuela en abril de 2013, desde entonces, y por la gestión que ha ...",https://www.infobae.com/america/colombia/2021/02/14/el-eln-y-el-regimen-de-maduro-asesorados-por-china-y-rusia-tenian-preparado-un-plan-en-caso-de-que-trump-decidiera-intervenir-en-venezuela/
1384,"Ataque armado a unidades del Ejercito y la Policía en el Catatumbo, Norte de Santander
mar, 2 may 2023 / By Luis Benito
Nuevos ataques se registraron en contra de la Fuerza Pública en la subregión del Catatumbo , Norte de Santander, durante ...",https://www.infobae.com/colombia/2023/05/02/grupos-armados-atacaron-unidades-del-ejercito-y-la-policia-en-el-catatumbo-norte-de-santander/
1385,"El mensaje de Gustavo Petro a Francisco Barbosa por sus críticas a la ley de ...
mié, 22 mar 2023 / By Oscar Mauricio López
Un símbolo nazi visto en un paquete de cocaína que hacía parte de un gran cargamento incautado en los últimos ...",https://www.infobae.com/colombia/2023/03/23/el-mensaje-de-gustavo-petro-a-francisco-barbosa-por-sus-criticas-a-la-ley-de-sometimiento/
1386,"Invima se reunirá con AztraZeneca para evaluar las restricciones de la aplicación de la vacuna ...
jue, 4 feb 2021
Tras conocerse que autoridades médicas y regulatorias del gobierno Suizo, rechazaron la solicitud de utilizar la vacuna de Astrazeneca en ...",https://www.infobae.com/america/colombia/2021/02/04/invima-se-reunira-con-aztrazeneca-para-evaluar-las-restricciones-de-la-aplicacion-de-la-vacuna-a-mayores-de-65-anos/
1387,"Ministro de Defensa habló de la erradicación de droga en el país: “No es una ...
jue, 16 mar 2023 / By Sergio Rodríguez
Desde Cúcuta (Norte de Santander), el ministro de Defensa, Iván Velásquez, se refirió a la erradicación de coca en el ...",https://www.infobae.com/colombia/2023/03/16/ministro-de-defensa-hablo-de-la-erradicacion-de-droga-en-el-pais-no-es-una-medida-eficaz/
1388,"Nueva víctima de la minería ilegal en Colombia: joven murió tras una explosión en Santander
jue, 6 abr 2023 / By Jorge Alzate
El desconocimiento y la necesidad han hecho del municipio de Landazuri , al suroccidente del departamento de Santander , un ...",https://www.infobae.com/colombia/2023/04/06/nueva-victima-de-la-mineria-ilegal-en-colombia-joven-murio-tras-una-explosion-en-santander/
1389,"Guerrilla del ELN tendría en su poder a un ciudadano de Suecia al que señalan ...
jue, 27 abr 2023 / By José David Rodríguez
En un comunicado que se conoció en la noche del miércoles 26 de abril, y que le atribuye al Frente ...",https://www.infobae.com/colombia/2023/04/27/guerrilla-del-eln-tendria-en-su-poder-a-un-ciudadano-de-suecia-al-que-senala-de-ser-un-espia-internacional/
1390,"“Contemplamos la regulación justa y responsable de la hoja de coca”: ministro de Justicia
mar, 14 mar 2023 / By Sergio Rodríguez
Durante su intervención en el evento La hoja de coca y el control de las drogas de la ONU: reparando ...",https://www.infobae.com/colombia/2023/03/15/contemplamos-la-regulacion-justa-y-responsable-de-la-hoja-de-coca-ministro-de-justicia/
1391,"Varios gobernadores enviaron lo que parece ser un mensaje al Gobierno nacional: “Libertad y orden”
lun, 20 mar 2023 / By Luis Benito
Una fuerte situación de orden público se vive en varios departamentos del país; todo, en medio de los intentos del ...",https://www.infobae.com/colombia/2023/03/20/varios-gobernadores-enviaron-lo-que-parece-ser-un-mensaje-al-gobierno-nacional-libertad-y-orden/
1392,"Los siete hechos ocurridos durante la semana que marcarían un antes y un después en ...
dom, 5 mar 2023 / By María Alejandra Castillo
Esta semana, indicaron en las últimas horas diversos analistas, podría estar siendo la semana más compleja que ha transitado la ...",https://www.infobae.com/colombia/2023/03/05/los-siete-hechos-ocurridos-durante-la-semana-que-marcarian-un-antes-y-un-despues-en-el-gobierno-de-gustavo-petro/
1393,"Algunas curiosidades que podrán encontrarse en la Feria Internacional del Libro de Bogotá 2023
lun, 10 abr 2023 / By Estefanía Trujillo
Como diría el icónico escritor y traductor japonés, autor de novelas, relatos y ensayos Haruki Murakami: “Si sólo lees los ...",https://www.infobae.com/leamos/2023/04/11/algunas-curiosidades-que-podran-encontrarse-en-la-feria-internacional-del-libro-de-bogota-2023/
1394,"Aprueban proyecto para apoyar a vendedores informales en Bogotá
mié, 26 abr 2023 / By Johan Manuel Largo
En el transcurso del miércoles 26 de abril, el Concejo de Bogotá aprobó el proyecto que institucionaliza a los Concejos ...",https://www.infobae.com/colombia/2023/04/26/aprueban-proyecto-para-apoyar-a-vendedores-informales-en-bogota/
1395,"La ONU pidió a la Fiscalía de Colombia esclarecer las responsabilidades por la muerte de ...
jue, 28 nov 2019
La Oficina en Colombia de la Alta Comisionada de la ONU para los Derechos Humanos pidió este martes a la ...",https://www.infobae.com/america/colombia/2019/11/28/la-onu-pidio-a-la-fiscalia-de-colombia-esclarecer-las-responsabilidades-por-la-muerte-de-dilan-cruz/
1396,"“Hay días que uno dice ‘me quiero morir’”: J Balvin habla de su oscuridad, los ...
sáb, 12 dic 2020
En díalogo con Vicky Dávila para la revista Semana, J Balvin, el artista colombiano más destacado internacionalmente, dio detalles acerca ...",https://www.infobae.com/america/colombia/2020/12/12/hay-dias-que-uno-dice-me-quiero-morir-j-balvin-habla-de-su-oscuridad-los-antidepresivos-y-su-contagio-por-covid-19/
1397,"Mabel Lara se solidarizó con Luis Carlos Vélez por matoneo digital y ahora las críticas ...
dom, 8 nov 2020
Twitter sigue siendo un escenario sin piedad cuando se trata de controversias que toman vuelo. El director de La F.M., ...",https://www.infobae.com/america/colombia/2020/11/08/mabel-lara-se-solidarizo-con-luis-carlos-velez-por-supuesto-matoneo-y-ahora-las-criticas-le-llueven-a-ella/
1398,"El éxito de ‘El olvido que seremos’ en el cine de Roma
vie, 23 oct 2020
La cinta, dirigida por el guionista y productor español Fernando Trueba, fue aplaudida por los asistentes a la decimoquinta edición ...",https://www.infobae.com/america/colombia/2020/10/23/el-exito-de-el-olvido-que-seremos-en-el-cine-de-roma/
1399,"Él es ‘HackerFiscalía’, el colombiano que denunció por narcotráfico al embajador Fernando Sanclemente
sáb, 17 oct 2020
Tras la polémica generada por el descubrimiento de tres laboratorios para el procesamiento de cocaína encontrados en la hacienda Haras ...",https://www.infobae.com/america/colombia/2020/10/17/el-es-hackerfiscalia-el-colombiano-que-denuncio-por-narcotrafico-al-embajador-fernando-sanclemente/
1400,"Semana de Minga indígena: así fue la última que se movilizó en Bogotá
lun, 12 oct 2020
Si el presidente Iván Duque no se reúne con la Minga entre este 13 y el 14 de octubre para ...",https://www.infobae.com/america/colombia/2020/10/12/semana-de-minga-indigena-asi-fue-la-ultima-que-se-movilizo-en-bogota/
1401,"Álvaro Leyva radicó proyecto de ley en el Congreso de la República: ¿de qué se ...
mié, 22 mar 2023 / By Joaquin Palacio
En el Senado de la República, el jefe de la cartera de Relaciones Exteriores, Álvaro Leyva , presentó un proyecto ...",https://www.infobae.com/colombia/2023/03/23/alvaro-leyva-radico-proyecto-de-ley-en-el-congreso-de-la-republica-de-que-se-trata/
1402,"Presidente Petro anunció alianza militar con Venezuela para enfrentar al ELN
vie, 21 abr 2023 / By Sergio Rodríguez
Las Fuerzas Armadas colombianas y venezolanas lucharán juntas contra el Ejército de Liberación Nacional (ELN). Así lo anunció el presidente ...",https://www.infobae.com/colombia/2023/04/21/presidente-petro-anuncio-alianza-militar-con-venezuela-para-enfrentar-al-eln/
1403,"Juan Carlos Upegui y las dudas sobre si es más de lo mismo o una ...
dom, 19 feb 2023 / By Michell Figueroa
Juan Carlos Upegui, exsecretario de la administración de Daniel Quintero y primo de su esposa Diana Osorio , es uno ...",https://www.infobae.com/colombia/2023/02/19/juan-carlos-upegui-y-las-dudas-sobre-si-es-mas-de-lo-mismo-o-una-idea-fresca-asi-espera-llegar-a-la-alcaldia-de-medellin/
1404,"Roy Barreras respondió a Salvatore Mancuso: “Los paramilitares lo que han querido es el negocio ...
jue, 9 mar 2023 / By Sergio Rodríguez
El 9 de marzo se conoció una carta que el exjefe paramilitar Salvatore Mancuso le envió al presidente Gustavo Petro ...",https://www.infobae.com/colombia/2023/03/09/roy-barreras-respondio-a-salvatore-mancuso-los-paramilitares-lo-que-han-querido-es-el-negocio-del-narcotrafico/
1405,"Partido Conservador anunció que no apoyará la reforma laboral de Gustavo Petro
mié, 22 mar 2023
En la mañana del miércoles 22 de marzo, el Partido Conservador luego de la reunión en la que se debatió ...",https://www.infobae.com/colombia/2023/03/22/partido-conservador-anuncio-que-no-apoyara-la-reforma-laboral-de-gustavo-petro/
1406,"Por incremento de los homicidios, JEP exigió proteger a los firmantes del Acuerdo de Paz: ...
mié, 1 mar 2023 / By Paola Chacón
En medio de una audiencia a la que fue convocado el funcionario Danilo Rueda , quien es el Alto Comisionado ...",https://www.infobae.com/colombia/2023/03/01/por-incremento-de-los-homicidios-jep-exigio-proteger-a-los-firmantes-del-acuerdo-de-paz-hay-situaciones-criticas-en-narino-putumayo-y-arauca/
1407,"Por violar a su hermana menor de 12 años fue capturado un joven de 20 ...
lun, 24 abr 2023 / By Julián Villamil
Recientemente, las autoridades del departamento de Antioquia , en el municipio de Dabeiba, capturaron a un joven de 20 años ...",https://www.infobae.com/colombia/2023/04/24/capturan-a-joven-que-habria-violado-a-su-hermana-menor-de-12-anos-en-dabeiba-antioquia/
1408,"Mujer indígena fue azotada por las autoridades tradicionales por protestar: la Corte falló a su ...
mié, 12 abr 2023 / By Yaritza Acero
La Corte Constituciona l, ante la acción de tutela interpuesta por Magali del Rocío Cisneros Portilla , una comunera del ...",https://www.infobae.com/colombia/2023/04/12/mujer-indigena-fue-azotada-por-las-autoridades-tradicionales-por-protestar-la-corte-fallo-a-su-favor-y-puso-limites-a-la-jurisdiccion-especial-indigena/
